SENTENCE	TOKEN	TAG
356	laptop	O
356	is	O
356	the	O
356	only	O
356	computer	O
356	on	O
356	its	O
356	network	O
356	.	O
357	I	O
357	have	O
357	not	O
357	contacted	O
357	DLink	O
357	.	O
358	For	O
358	now	O
358	,	O
358	I	O
358	've	O
358	propped	O
358	it	O
358	up	O
358	on	O
358	its	O
358	side	O
358	to	O
358	increase	O
358	ventilation	O
358	-LRB-	O
358	one	O
358	of	O
358	hotly	O
358	contested	O
358	but	O
358	ultimately	O
358	unverified	O
358	rumors	O
358	is	O
358	that	O
358	the	O
358	reboots	O
358	are	O
358	heat	O
358	related	O
358	-RRB-	O
358	.	O
359	We	O
359	'll	O
359	see	O
359	how	O
359	it	O
359	goes	O
359	.	O
360	Next	O
360	,	O
360	I	O
360	'll	O
360	call	O
360	Comcast	O
360	and	O
360	see	O
360	if	O
360	they	O
360	have	O
360	any	O
360	insight	O
360	.	O
361	-LRB-	O
361	Wireshark	O
361	shows	O
361	what	O
361	seems	O
361	to	O
361	me	O
361	to	O
361	be	O
361	an	O
361	excessive	O
361	amount	O
361	of	O
361	ARP	O
361	requests	O
361	.	O
362	Could	O
362	that	O
362	be	O
362	it	O
362	?	O
363	I	O
363	'm	O
363	not	O
363	a	O
363	networking	O
363	expert	O
363	by	O
363	any	O
363	means	O
363	-RRB-	O
363	.	O
364	I	O
364	recommend	O
364	buying	O
364	another	O
364	product	O
364	until	O
364	this	O
364	long	O
364	running	O
364	issue	O
364	-LRB-	O
364	I	O
364	've	O
364	seen	O
364	posts	O
364	from	O
364	2007	O
364	-RRB-	O
364	is	O
364	resolved	O
364	.	O
365	I	O
365	read	O
365	most	O
365	of	O
365	the	O
365	reviews	O
365	and	O
365	checked	O
365	out	O
365	others	O
365	before	O
365	I	O
365	bought	O
365	this	O
365	one	O
365	.	O
366	It	O
366	is	O
366	everything	O
366	people	O
366	had	O
366	reviewed	O
366	this	O
366	to	O
366	be	O
366	.	O
367	Very	O
367	satisfied	O
367	.	O
368	I	O
368	did	O
368	buy	O
368	the	O
368	square	O
368	trade	O
368	extended	O
368	warranty	O
368	just	O
368	in	O
368	case	O
368	.	O
369	I	O
369	got	O
369	this	O
369	with	O
369	a	O
369	Windows	O
369	7	O
369	Home	O
369	Premium	O
369	3-Pack	O
369	.	O
370	Since	O
370	it	O
370	was	O
370	really	O
370	a	O
370	giveaway	O
370	from	O
370	Microsoft	O
370	,	O
370	I	O
370	did	O
370	n't	O
370	expect	O
370	much	O
370	.	O
371	However	O
371	the	O
371	setup	B-aspect
371	was	O
371	easy	O
371	and	O
371	the	O
371	results	O
371	excellent	O
371	.	O
372	I	O
372	have	O
372	been	O
372	dealing	O
372	with	O
372	wireless	O
372	routers	O
372	and	O
372	access	O
372	points	O
372	for	O
372	a	O
372	long	O
372	time	O
372	-LRB-	O
372	most	O
372	recently	O
372	with	O
372	Cisco\/Linksys	O
372	-RRB-	O
372	and	O
372	this	O
372	was	O
372	the	O
372	easiest	O
372	most	O
372	efficient	O
372	setup	B-aspect
372	I	O
372	've	O
372	ever	O
372	experienced	O
372	.	O
373	What	O
373	a	O
373	pleasure	O
373	!	O
374	And	O
374	it	O
374	works	B-aspect
374	great	O
374	too	O
374	!	O
375	Nice	O
375	going	O
375	Cisco	O
375	,	O
375	you	O
375	got	O
375	it	O
375	right	O
375	.	O
376	THis	O
376	thing	O
376	is	O
376	incredible	O
376	and	O
376	amazing	O
376	best	O
376	thing	O
376	in	O
376	the	O
376	wolrd	O
376	my	O
376	PS3	O
376	and	O
376	laptop	O
376	aree	O
376	now	O
376	online	O
376	i	O
376	would	O
376	buy	O
376	over	O
376	agian	O
376	!!	O
377	<a�href="http://www.amazon.com/gp/product/B004089H9S/ref=cm_cr_asin_lnk/178-2829810-0850226">	O
377	D-Link	O
377	DIR-412	O
377	Mobile	O
377	Wireless	O
377	Router	O
377	3G	O
377	,	O
377	11n-based	O
377	,	O
377	150Mbps	O
377	</a>	O
377	I	O
377	wanted	O
377	to	O
377	use	O
377	my	O
377	Apple	O
377	WiFi	O
377	iPad	O
377	-LRB-	O
377	non-3G	O
377	model	O
377	-RRB-	O
377	while	O
377	traveling	O
377	but	O
377	since	O
377	most	O
377	hotel	O
377	rooms	O
377	still	O
377	require	O
377	that	O
377	you	O
377	use	O
377	a	O
377	cat-5	O
377	RJ-45	O
377	connection	O
377	for	O
377	their	O
377	free	O
377	internet	O
377	this	O
377	was	O
377	not	O
377	going	O
377	to	O
377	be	O
377	of	O
377	much	O
377	use	O
377	since	O
377	the	O
377	iPad	O
377	does	O
377	not	O
377	have	O
377	a	O
377	RJ-45	O
377	port	O
377	.	O
378	The	O
378	iPad	O
378	also	O
378	does	O
378	not	O
378	have	O
378	a	O
378	USB	O
378	port	O
378	so	O
378	I	O
378	could	O
378	n't	O
378	use	O
378	my	O
378	Verizon	O
378	Novatel	O
378	USB760	O
378	3G	O
378	USB	O
378	dongle	O
378	modem	O
378	that	O
378	I	O
378	use	O
378	with	O
378	my	O
378	laptop	O
378	for	O
378	those	O
378	hotels	O
378	without	O
378	free	O
378	internet	O
378	service	O
378	.	O
379	I	O
379	looked	O
379	at	O
379	the	O
379	wifi	O
379	hotspot	O
379	type	O
379	products	O
379	but	O
379	most	O
379	of	O
379	those	O
379	require	O
379	a	O
379	1-2	O
379	year	O
379	contact	O
379	and	O
379	can	O
379	cost	O
379	up	O
379	to	O
379	$	O
379	40-60	O
379	per	O
379	month	O
379	for	O
379	the	O
379	data	O
379	service	O
379	which	O
379	adds	O
379	up	O
379	fast	O
379	over	O
379	a	O
379	12	O
379	month	O
379	period	O
379	.	O
380	This	O
380	device	B-aspect
380	solves	O
380	the	O
380	problem	O
380	nicely	O
380	.	O
381	It	O
381	can	O
381	be	O
381	attached	O
381	to	O
381	the	O
381	hotel	O
381	cat-5	O
381	cable	O
381	or	O
381	can	O
381	accept	O
381	several	O
381	different	O
381	USB	O
381	3G	O
381	modems	O
381	to	O
381	create	O
381	a	O
381	local	O
381	wifi	O
381	hotspot	O
381	that	O
381	the	O
381	iPad	O
381	or	O
381	iPod	O
381	type	O
381	devices	O
381	can	O
381	use	O
381	as	O
381	well	O
381	as	O
381	my	O
381	laptop	O
381	using	O
381	it	O
381	's	O
381	wifi	O
381	connection	O
381	.	O
382	Setup	B-aspect
382	is	O
382	simple	O
382	and	O
382	it	O
382	worked	O
382	right	O
382	out	O
382	of	O
382	the	O
382	box	O
382	.	O
383	If	O
383	you	O
383	want	O
383	to	O
383	set	O
383	up	O
383	security	O
383	so	O
383	that	O
383	no	O
383	one	O
383	nearby	O
383	can	O
383	``	O
383	share	O
383	''	O
383	your	O
383	hotspot	O
383	that	O
383	can	O
383	be	O
383	done	O
383	using	O
383	the	O
383	web	O
383	browser	O
383	interface	O
383	common	O
383	with	O
383	all	O
383	routers	O
383	.	O
384	Speed	O
384	tests	O
384	showed	O
384	that	O
384	the	O
384	wireless	O
384	speeds	B-aspect
384	were	O
384	comparable	O
384	to	O
384	those	O
384	of	O
384	my	O
384	home	O
384	wireless	O
384	router	O
384	when	O
384	using	O
384	my	O
384	home	O
384	broadband	O
384	cable	O
384	modem	O
384	as	O
384	input	O
384	.	O
385	Unfortunately	O
385	my	O
385	Verizon	O
385	3G	O
385	signal	B-aspect
385	strength	I-aspect
385	where	O
385	I	O
385	live	O
385	is	O
385	very	O
385	weak	O
385	-LRB-	O
385	1-2	O
385	bars	O
385	-RRB-	O
385	so	O
385	I	O
385	could	O
385	n't	O
385	get	O
385	much	O
385	more	O
385	than	O
385	1	O
385	Mbps	O
385	download	O
385	speed	O
385	but	O
385	I	O
385	will	O
385	test	O
385	this	O
385	again	O
385	when	O
385	I	O
385	am	O
385	in	O
385	a	O
385	location	O
385	with	O
385	decent	O
385	signal	B-aspect
385	strength	I-aspect
385	.	O
386	Overall	O
386	I	O
386	am	O
386	very	O
386	satisfied	O
386	with	O
386	this	O
386	product	B-aspect
386	and	O
386	will	O
386	be	O
386	using	O
386	it	O
386	often	O
386	.	O
387	Only	O
387	issue	O
387	is	O
387	with	O
387	updating	B-aspect
387	firmware	I-aspect
387	.	O
388	My	O
388	attempts	O
388	at	O
388	upgrading	O
388	using	O
388	Netgear	O
388	Genie	O
388	corrupted	O
388	the	O
388	existing	O
388	firmware	O
388	.	O
389	I	O
389	had	O
389	to	O
389	manually	O
389	restore	O
389	the	O
389	firmware	O
389	.	O
390	The	O
390	procedure	O
390	for	O
390	restoring	O
390	corrupted	O
390	firmware	O
390	is	O
390	not	O
390	easy	O
390	to	O
390	find	O
390	.	O
391	This	O
391	is	O
391	a	O
391	replacement	O
391	to	O
391	an	O
391	older	O
391	NetGear	O
391	11b\/g	O
391	RangeMax	O
391	router	O
391	that	O
391	i	O
391	have	O
391	had	O
391	for	O
391	a	O
391	few	O
391	years	O
391	.	O
392	It	O
392	was	O
392	a	O
392	snap	O
392	to	O
392	set	B-aspect
392	up	I-aspect
392	and	O
392	my	O
392	PS3	O
392	,	O
392	ASUS	O
392	EEE	O
392	Netbook	O
392	,	O
392	Droid	O
392	2	O
392	,	O
392	and	O
392	PCs	O
392	all	O
392	connect	O
392	without	O
392	issue	O
392	.	O
393	The	O
393	problem	O
393	is	O
393	that	O
393	the	O
393	fastest	O
393	speed	B-aspect
393	anything	O
393	has	O
393	connected	O
393	to	O
393	it	O
393	has	O
393	been	O
393	around	O
393	72MB\/s	O
393	,	O
393	even	O
393	when	O
393	in	O
393	the	O
393	same	O
393	room	O
393	.	O
394	Maybe	O
394	I	O
394	just	O
394	need	O
394	to	O
394	play	O
394	with	O
394	the	O
394	settings	O
394	a	O
394	little	O
394	more	O
394	.	O
395	Also	O
395	,	O
395	it	O
395	was	O
395	very	O
395	easy	O
395	to	O
395	set	B-aspect
395	up	I-aspect
395	a	O
395	route	O
395	to	O
395	my	O
395	WAMP	O
395	server	O
395	as	O
395	the	O
395	process	O
395	was	O
395	exactly	O
395	the	O
395	same	O
395	as	O
395	my	O
395	old	O
395	NetGear	O
395	.	O
396	I	O
396	really	O
396	,	O
396	really	O
396	wanted	O
396	to	O
396	like	O
396	the	O
396	DIR-655	O
396	.	O
397	It	O
397	had	O
397	most	O
397	every	O
397	feature	O
397	I	O
397	wanted	O
397	-LRB-	O
397	though	O
397	dual-band	O
397	N	O
397	would	O
397	have	O
397	been	O
397	nice	O
397	-	O
397	one	O
397	needs	O
397	the	O
397	much	O
397	more	O
397	expensive	O
397	855	O
397	for	O
397	that	O
397	-RRB-	O
397	.	O
398	Unfortunately	O
398	,	O
398	I	O
398	just	O
398	could	O
398	not	O
398	get	O
398	it	O
398	to	O
398	work	B-aspect
398	.	O
399	The	O
399	problem	O
399	is	O
399	that	O
399	it	O
399	would	O
399	not	O
399	acquire	O
399	an	O
399	IP	O
399	address	O
399	by	O
399	DHCP	O
399	from	O
399	my	O
399	ISP	O
399	,	O
399	Verizon	O
399	FiOS	O
399	.	O
400	Using	O
400	the	O
400	same	O
400	MAC	O
400	address	O
400	did	O
400	n't	O
400	help	O
400	,	O
400	neither	O
400	did	O
400	making	O
400	sure	O
400	the	O
400	IP	O
400	was	O
400	released	O
400	from	O
400	the	O
400	old	O
400	router	O
400	before	O
400	connecting	O
400	the	O
400	new	O
400	one	O
400	.	O
401	I	O
401	had	O
401	an	O
401	old	O
401	Netgear	O
401	router	O
401	around	O
401	and	O
401	it	O
401	got	O
401	an	O
401	IP	O
401	immediately	O
401	,	O
401	as	O
401	did	O
401	my	O
401	notebook	O
401	when	O
401	I	O
401	connected	O
401	it	O
401	directly	O
401	.	O
402	I	O
402	returned	O
402	the	O
402	DIR-655	O
402	and	O
402	got	O
402	a	O
402	second	O
402	unit	O
402	-	O
402	same	O
402	exact	O
402	problem	O
402	.	O
403	D-Link	O
403	support	B-aspect
403	was	O
403	polite	O
403	and	O
403	tried	O
403	to	O
403	help	O
403	,	O
403	but	O
403	just	O
403	worked	O
403	through	O
403	a	O
403	script	O
403	and	O
403	was	O
403	unsuccessful	O
403	.	O
404	A	O
404	web	O
404	search	O
404	revealed	O
404	that	O
404	this	O
404	model	O
404	has	O
404	a	O
404	history	O
404	of	O
404	DHCP	O
404	IP	O
404	acquisition	O
404	problems	O
404	,	O
404	though	O
404	not	O
404	everyone	O
404	sees	O
404	it	O
404	.	O
405	I	O
405	read	O
405	reports	O
405	of	O
405	a	O
405	European	O
405	firmware	O
405	update	O
405	that	O
405	resolved	O
405	the	O
405	problem	O
405	for	O
405	some	O
405	,	O
405	but	O
405	it	O
405	did	O
405	n't	O
405	for	O
405	me	O
405	.	O
406	I	O
406	've	O
406	never	O
406	encountered	O
406	a	O
406	router	O
406	problem	O
406	like	O
406	this	O
406	before	O
406	,	O
406	and	O
406	have	O
406	had	O
406	probably	O
406	six	O
406	or	O
406	seven	O
406	over	O
406	the	O
406	years	O
406	.	O
407	Sadly	O
407	,	O
407	I	O
407	returned	O
407	the	O
407	655	O
407	for	O
407	a	O
407	refund	O
407	and	O
407	will	O
407	keep	O
407	looking	O
407	.	O
408	I	O
408	know	O
408	that	O
408	many	O
408	are	O
408	very	O
408	happy	O
408	with	O
408	this	O
408	product	O
408	,	O
408	even	O
408	those	O
408	using	O
408	Verizon	O
408	FiOS	O
408	,	O
408	but	O
408	just	O
408	be	O
408	aware	O
408	that	O
408	you	O
408	may	O
408	be	O
408	as	O
408	unlucky	O
408	as	O
408	I	O
408	was	O
408	.	O
409	Edit	O
409	:	O
409	December	O
409	2008	O
409	.	O
410	I	O
410	decided	O
410	to	O
410	try	O
410	again	O
410	,	O
410	this	O
410	time	O
410	with	O
410	the	O
410	DIR-825	O
410	-LRB-	O
410	simultaneous	O
410	dual-band	O
410	and	O
410	some	O
410	added	O
410	features	O
410	I	O
410	liked	O
410	.	O
410	-RRB-	O
411	Same	O
411	problem	O
411	-	O
411	no	O
411	DHCP	O
411	.	O
412	This	O
412	time	O
412	,	O
412	D-Link	O
412	support	B-aspect
412	was	O
412	more	O
412	helpful	O
412	and	O
412	guided	O
412	me	O
412	to	O
412	the	O
412	actual	O
412	problem	O
412	,	O
412	which	O
412	was	O
412	that	O
412	the	O
412	router	O
412	failed	O
412	to	O
412	``	O
412	auto-negotiate	O
412	''	O
412	the	O
412	Ethernet	O
412	link	O
412	speed	O
412	from	O
412	my	O
412	FiOS	O
412	optical	O
412	network	O
412	block	O
412	.	O
413	No	O
413	other	O
413	router	O
413	or	O
413	PC	O
413	I	O
413	had	O
413	tried	O
413	had	O
413	such	O
413	a	O
413	problem	O
413	.	O
414	The	O
414	second-level	O
414	support	O
414	rep	O
414	had	O
414	me	O
414	change	O
414	the	O
414	speed	O
414	to	O
414	10Mbps	O
414	-LRB-	O
414	instead	O
414	of	O
414	the	O
414	default	O
414	10\/100\/1000	O
414	auto	O
414	-RRB-	O
414	and	O
414	it	O
414	worked	O
414	.	O
415	Well	O
415	,	O
415	sort	O
415	of	O
415	.	O
416	What	O
416	's	O
416	the	O
416	point	O
416	of	O
416	a	O
416	15Mbps	O
416	service	O
416	with	O
416	a	O
416	10Mbps	O
416	Ethernet	O
416	link	O
416	?	O
417	Could	O
417	I	O
417	set	O
417	it	O
417	to	O
417	100Mbps	O
417	?	O
418	Yes	O
418	.	O
419	Did	O
419	it	O
419	work	O
419	?	O
420	No.	O
420	.	O
421	But	O
421	I	O
421	then	O
421	had	O
421	a	O
421	think	O
421	.	O
422	I	O
422	grabbed	O
422	an	O
422	Ethernet	O
422	switch	O
422	I	O
422	had	O
422	elsewhere	O
422	in	O
422	the	O
422	house	O
422	and	O
422	put	O
422	that	O
422	between	O
422	the	O
422	FiOS	O
422	connection	O
422	and	O
422	the	O
422	router	O
422	.	O
423	Success	O
423	!	O
424	The	O
424	switch	B-aspect
424	negotiated	O
424	the	O
424	speed	O
424	just	O
424	fine	O
424	and	O
424	presented	O
424	the	O
424	router	O
424	with	O
424	a	O
424	GigE	O
424	link	O
424	.	O
425	So	O
425	off	O
425	to	O
425	local	O
425	store	O
425	I	O
425	go	O
425	and	O
425	I	O
425	find	O
425	the	O
425	same	O
425	model	O
425	Netgear	O
425	GigE	O
425	switch	O
425	on	O
425	sale	O
425	for	O
425	$	O
425	30	O
425	.	O
426	Install	O
426	that	O
426	and	O
426	I	O
426	'm	O
426	in	O
426	business	O
426	.	O
427	If	O
427	I	O
427	had	O
427	realized	O
427	this	O
427	when	O
427	I	O
427	had	O
427	the	O
427	DIR-655	O
427	I	O
427	might	O
427	have	O
427	stuck	O
427	with	O
427	it	O
427	,	O
427	but	O
427	that	O
427	does	O
427	raise	O
427	the	O
427	price	O
427	by	O
427	30	O
427	%	O
427	.	O
428	If	O
428	the	O
428	DIR-655	O
428	does	O
428	the	O
428	auto-negotiation	O
428	for	O
428	you	O
428	properly	O
428	,	O
428	then	O
428	that	O
428	's	O
428	great	O
428	.	O
429	If	O
429	not	O
429	,	O
429	you	O
429	can	O
429	install	O
429	a	O
429	switch	O
429	or	O
429	look	O
429	for	O
429	another	O
429	brand	O
429	.	O
430	I	O
430	conclude	O
430	that	O
430	the	O
430	Ethernet	B-aspect
430	transceiver	I-aspect
430	D-Link	O
430	uses	O
430	is	O
430	not	O
430	as	O
430	good	O
430	as	O
430	that	O
430	of	O
430	other	O
430	brands	O
430	.	O
431	I	O
431	am	O
431	not	O
431	to	O
431	savy	O
431	with	O
431	a	O
431	computer	O
431	but	O
431	the	O
431	D-link	O
431	is	O
431	very	O
431	easy	O
431	to	O
431	install	B-aspect
431	and	O
431	set	B-aspect
431	up	I-aspect
431	.	O
432	I	O
432	have	O
432	had	O
432	no	O
432	problems	O
432	with	O
432	it	O
432	yet	O
432	,	O
432	and	O
432	I	O
432	can	O
432	us	O
432	my	O
432	ipod	O
432	anywhere	O
432	in	O
432	the	O
432	house	O
432	.	O
433	Had	O
433	a	O
433	lot	O
433	of	O
433	problems	O
433	with	O
433	the	O
433	dd-wrt	O
433	advanced	O
433	setup	O
433	,	O
433	but	O
433	called	O
433	tech	O
433	support	O
433	,	O
433	after	O
433	45	O
433	minutes	O
433	of	O
433	holding	O
433	,	O
433	and	O
433	switch	O
433	to	O
433	the	O
433	user	O
433	friendly	O
433	firmware	O
433	and	O
433	was	O
433	up	O
433	and	O
433	going	O
433	in	O
433	no	O
433	time	O
433	.	O
434	Belive	O
434	there	O
434	is	O
434	a	O
434	problem	O
434	with	O
434	my	O
434	firmware	O
434	for	O
434	the	O
434	dd-wrt	O
434	.	O
435	Not	O
435	a	O
435	very	O
435	impressive	O
435	signal	O
435	,	O
435	can	O
435	only	O
435	get	O
435	one	O
435	maybe	O
435	two	O
435	bars	O
435	and	O
435	maybe	O
435	48mbs	O
435	.	O
436	Still	O
436	good	O
436	enough	O
436	to	O
436	stream	O
436	video	O
436	.	O
437	No	O
437	problems	O
437	with	O
437	dropped	O
437	signals	B-aspect
437	unlike	O
437	the	O
437	netgear	O
437	router	O
437	it	O
437	replaced	O
437	which	O
437	only	O
437	lasted	O
437	4	O
437	months	O
437	.	O
438	I	O
438	bought	O
438	this	O
438	one	O
438	for	O
438	the	O
438	supposed	O
438	extended	O
438	range	O
438	and	O
438	external	O
438	antenna	O
438	.	O
439	So	O
439	much	O
439	for	O
439	range	O
439	though	O
439	.	O
440	It	O
440	was	O
440	better	O
440	with	O
440	my	O
440	old	O
440	linksys	O
440	.	O
441	Overall	O
441	,	O
441	not	O
441	a	O
441	bad	O
441	buy	O
441	.	O
442	Tech	B-aspect
442	support	I-aspect
442	was	O
442	very	O
442	pleasent	O
442	and	O
442	helpfull	O
442	once	O
442	you	O
442	actually	O
442	got	O
442	someone	O
442	.	O
443	I	O
443	bought	O
443	this	O
443	product	O
443	in	O
443	Feb	O
443	2011	O
443	to	O
443	replace	O
443	my	O
443	old	O
443	Dlink	O
443	router	O
443	.	O
444	I	O
444	thought	O
444	this	O
444	new	O
444	model	O
444	should	O
444	bring	O
444	up	O
444	speed	O
444	and	O
444	be	O
444	reliable	O
444	by	O
444	having	O
444	new	O
444	n	O
444	&	O
444	g	O
444	mode	O
444	.	O
445	It	O
445	worked	B-aspect
445	perfectly	O
445	for	O
445	about	O
445	a	O
445	week	O
445	,	O
445	then	O
445	the	O
445	problems	O
445	came	O
445	.	O
446	The	O
446	connection	B-aspect
446	is	O
446	not	O
446	reliable	O
446	and	O
446	constantly	O
446	dropped	O
446	.	O
447	I	O
447	called	O
447	the	O
447	tech	B-aspect
447	support	I-aspect
447	and	O
447	they	O
447	helped	O
447	me	O
447	install	O
447	new	O
447	firmware	O
447	,	O
447	but	O
447	this	O
447	did	O
447	not	O
447	solve	O
447	the	O
447	problem	O
447	.	O
448	They	O
448	said	O
448	the	O
448	product	B-aspect
448	was	O
448	defective	O
448	and	O
448	said	O
448	they	O
448	would	O
448	send	O
448	a	O
448	new	O
448	one	O
448	.	O
449	After	O
449	that	O
449	arrived	O
449	,	O
449	I	O
449	was	O
449	to	O
449	send	O
449	the	O
449	old	O
449	one	O
449	to	O
449	them	O
449	.	O
450	However	O
450	,	O
450	the	O
450	day	O
450	before	O
450	the	O
450	new	O
450	replacement	O
450	router	O
450	arrived	O
450	,	O
450	our	O
450	original	O
450	router	O
450	started	O
450	to	O
450	work	O
450	like	O
450	it	O
450	did	O
450	the	O
450	first	O
450	day	O
450	we	O
450	bought	O
450	it	O
450	.	O
451	The	O
451	connection	O
451	was	O
451	smooth	O
451	,	O
451	did	O
451	n't	O
451	drop	O
451	all	O
451	the	O
451	time	O
451	,	O
451	and	O
451	was	O
451	much	O
451	faster	O
451	.	O
452	However	O
452	,	O
452	the	O
452	day	O
452	the	O
452	replacement	O
452	router	O
452	arrived	O
452	,	O
452	things	O
452	got	O
452	complicated	O
452	.	O
453	The	O
453	replacement	O
453	was	O
453	even	O
453	worse	O
453	than	O
453	the	O
453	original	O
453	one	O
453	,	O
453	which	O
453	was	O
453	now	O
453	working	B-aspect
453	fine	O
453	.	O
454	We	O
454	had	O
454	already	O
454	agree	O
454	to	O
454	return	O
454	the	O
454	original	O
454	one	O
454	,	O
454	but	O
454	that	O
454	was	O
454	the	O
454	one	O
454	that	O
454	actually	O
454	worked	O
454	.	O
455	I	O
455	am	O
455	disappointed	O
455	in	O
455	this	O
455	product	B-aspect
455	.	O
456	It	O
456	is	O
456	too	O
456	much	O
456	of	O
456	a	O
456	hassle	O
456	,	O
456	so	O
456	next	O
456	time	O
456	,	O
456	I	O
456	will	O
456	buy	O
456	routers	O
456	from	O
456	a	O
456	different	O
456	company	O
456	.	O
457	I	O
457	am	O
457	using	O
457	this	O
457	wireless	O
457	router	O
457	for	O
457	video	O
457	streaming	O
457	devices	O
457	in	O
457	my	O
457	house	O
457	.	O
458	The	O
458	data	O
458	line	O
458	connected	O
458	to	O
458	the	O
458	router	O
458	is	O
458	in	O
458	the	O
458	front	O
458	room	O
458	and	O
458	there	O
458	are	O
458	several	O
458	wireless	O
458	devices	O
458	throughout	O
458	the	O
458	house	O
458	.	O
459	The	O
459	first	O
459	router	O
459	I	O
459	had	O
459	was	O
459	not	O
459	fast	O
459	enough	O
459	to	O
459	handle	O
459	my	O
459	video	O
459	streaming	O
459	needs	O
459	.	O
460	This	O
460	router	B-aspect
460	works	B-aspect
460	fine	O
460	and	O
460	I	O
460	am	O
460	able	O
460	to	O
460	stream	O
460	video	O
460	in	O
460	all	O
460	rooms	O
460	of	O
460	the	O
460	house	O
460	at	O
460	the	O
460	same	O
460	time	O
460	.	O
461	This	O
461	router	B-aspect
461	works	B-aspect
461	very	O
461	well	O
461	right	O
461	out	O
461	of	O
461	the	O
461	box	O
461	.	O
462	It	O
462	also	O
462	has	O
462	excellent	O
462	coverage	B-aspect
462	through	O
462	our	O
462	two	O
462	story	O
462	house	O
462	.	O
463	One	O
463	reason	O
463	I	O
463	purchased	O
463	this	O
463	model	O
463	was	O
463	that	O
463	we	O
463	could	O
463	print	O
463	from	O
463	the	O
463	router	O
463	's	O
463	USB	O
463	without	O
463	the	O
463	need	O
463	for	O
463	a	O
463	host	O
463	computer	O
463	to	O
463	be	O
463	running	O
463	.	O
464	In	O
464	that	O
464	regard	O
464	,	O
464	I	O
464	am	O
464	still	O
464	having	O
464	difficulty	O
464	attempting	O
464	to	O
464	get	O
464	the	O
464	SharePort	B-aspect
464	Utility	I-aspect
464	to	O
464	function	O
464	normally	O
464	.	O
465	The	O
465	SharePort	O
465	manual	O
465	and	O
465	help	O
465	screens	O
465	are	O
465	very	O
465	minimalistic	O
465	.	O
466	This	O
466	router	B-aspect
466	is	O
466	phenomenal	O
466	!	O
467	It	O
467	is	O
467	a	O
467	router	O
467	designed	O
467	for	O
467	open	O
467	source	O
467	community	O
467	.	O
468	I	O
468	replaced	O
468	a	O
468	Linksys	O
468	wrt54gl	O
468	running	O
468	tomato	O
468	firmware	O
468	ver	O
468	.	O
469	1.28	O
469	.	O
470	with	O
470	the	O
470	NetGear	O
470	WNR3500L	O
470	.	O
471	I	O
471	have	O
471	the	O
471	Netgear	O
471	WNR3500L	O
471	running	O
471	the	O
471	latest	O
471	Tomato	O
471	firmware	O
471	from	O
471	-LRB-	O
471	...	O
471	-RRB-	O
471	it	O
471	is	O
471	a	O
471	modified	O
471	firmware	O
471	from	O
471	the	O
471	stock	O
471	tomato	O
471	firmware	O
471	from	O
471	-LRB-	O
471	...	O
471	-RRB-	O
471	.	O
472	It	O
472	allows	O
472	the	O
472	USB	B-aspect
472	interface	I-aspect
472	on	O
472	the	O
472	router	O
472	to	O
472	be	O
472	used	O
472	either	O
472	for	O
472	NAS	O
472	or	O
472	print	O
472	server	O
472	.	O
473	I	O
473	have	O
473	an	O
473	external	O
473	usb	O
473	drive	O
473	hooked	O
473	up	O
473	to	O
473	the	O
473	USB	O
473	interface	O
473	as	O
473	a	O
473	Network	O
473	Attached	O
473	Storage	O
473	-LRB-	O
473	NAS	O
473	-RRB-	O
473	device	O
473	.	O
474	The	O
474	router	O
474	has	O
474	4port	O
474	1gig	O
474	Ethernet	O
474	switch	O
474	and	O
474	wireless	O
474	Access	O
474	point	O
474	AP	O
474	-RRB-	O
474	802.11	O
474	n	O
474	Working	B-aspect
474	flawlessly	O
474	!	O
475	Not	O
475	for	O
475	the	O
475	faint	O
475	of	O
475	heart	O
475	,	O
475	but	O
475	recommended	O
475	for	O
475	the	O
475	user	O
475	who	O
475	loves	O
475	to	O
475	build	O
475	networks	O
475	.	O
476	Router	O
476	also	O
476	works	O
476	with	O
476	DD-WRT	O
476	firmware	O
476	.	O
477	This	O
477	router	O
477	has	O
477	a	O
477	web	O
477	site	O
477	dedicated	O
477	for	O
477	the	O
477	users	O
477	of	O
477	this	O
477	router	O
477	.	O
478	Check	O
478	it	O
478	out	O
478	at	O
478	-LRB-	O
478	...	O
478	-RRB-	O
478	.	O
479	In	O
479	short	O
479	,	O
479	if	O
479	you	O
479	're	O
479	just	O
479	someone	O
479	that	O
479	's	O
479	a	O
479	little	O
479	afraid	O
479	of	O
479	technology	O
479	,	O
479	and	O
479	you	O
479	just	O
479	want	O
479	a	O
479	router	B-aspect
479	to	O
479	get	O
479	online	O
479	,	O
479	do	O
479	basic	O
479	networking	O
479	and	O
479	play	O
479	mafiawars	O
479	and	O
479	browse	O
479	myspace	O
479	all	O
479	day	O
479	,	O
479	this	O
479	router	B-aspect
479	is	O
479	great	O
479	for	O
479	you	O
479	.	O
480	More	O
480	than	O
480	likely	O
480	,	O
480	if	O
480	you	O
480	are	O
480	forking	O
480	over	O
480	the	O
480	money	O
480	for	O
480	this	O
480	router	B-aspect
480	,	O
480	you	O
480	have	O
480	higher	O
480	needs	O
480	and	O
480	expectations	O
480	,	O
480	which	O
480	this	O
480	router	B-aspect
480	does	O
480	n't	O
480	meet	O
480	.	O
481	My	O
481	experiences	O
481	are	O
481	as	O
481	follows	O
481	...	O
