SENTENCE	TOKEN	TAG
316	laptop	O
316	.	O
317	While	O
317	the	O
317	netbook	O
317	is	O
317	small	O
317	enough	O
317	to	O
317	leave	O
317	room	O
317	for	O
317	an	O
317	external	O
317	mouse	O
317	,	O
317	there	O
317	really	O
317	is	O
317	n't	O
317	enough	O
317	room	O
317	for	O
317	it	O
317	with	O
317	my	O
317	laptop	O
317	,	O
317	which	O
317	is	O
317	14	O
317	''	O
317	.	O
318	Which	O
318	brings	O
318	me	O
318	to	O
318	the	O
318	next	O
318	point	O
318	:	O
318	this	O
318	is	O
318	advertised	O
318	as	O
318	being	O
318	for	O
318	small	O
318	laptops	O
318	and	O
318	netbooks	O
318	that	O
318	are	O
318	14	O
318	''	O
318	and	O
318	under	O
318	in	O
318	size	O
318	,	O
318	and	O
318	that	O
318	is	O
318	certainly	O
318	true	O
318	.	O
319	All	O
319	in	O
319	all	O
319	,	O
319	this	O
319	is	O
319	a	O
319	very	O
319	good	O
319	option	B-aspect
319	for	O
319	anyone	O
319	who	O
319	has	O
319	a	O
319	small	O
319	portable	O
319	computer	O
319	and	O
319	wants	O
319	a	O
319	lapdesk	O
319	and	O
319	external	O
319	speakers	O
319	.	O
320	This	O
320	is	O
320	one	O
320	of	O
320	the	O
320	nicest	O
320	electronic	O
320	devices	B-aspect
320	that	O
320	I	O
320	've	O
320	ever	O
320	owned	O
320	.	O
321	This	O
321	is	O
321	nice	O
321	enough	O
321	that	O
321	it	O
321	will	O
321	go	O
321	with	O
321	any	O
321	deluxe	O
321	home	O
321	configuration	O
321	.	O
322	The	O
322	speakers	B-aspect
322	are	O
322	pretty	O
322	small	B-aspect
322	,	O
322	so	O
322	they	O
322	wo	O
322	n't	O
322	take	O
322	up	O
322	a	O
322	lot	O
322	of	O
322	space	O
322	,	O
322	but	O
322	they	O
322	play	O
322	as	O
322	loud	O
322	as	O
322	you	O
322	want	O
322	them	O
322	to	O
322	,	O
322	and	O
322	they	O
322	have	O
322	great	O
322	quality	B-aspect
322	.	O
323	I	O
323	paired	B-aspect
323	this	O
323	very	O
323	easily	O
323	to	O
323	two	O
323	different	O
323	Android	O
323	phones	O
323	.	O
324	For	O
324	inputs	O
324	,	O
324	you	O
324	can	O
324	either	O
324	use	O
324	Bluetooth	O
324	or	O
324	a	O
324	standard	O
324	audio	O
324	jack	O
324	.	O
325	It	O
325	also	O
325	has	O
325	a	O
325	headphone	O
325	out	O
325	.	O
326	This	O
326	means	O
326	that	O
326	the	O
326	device	O
326	is	O
326	discoverable	O
326	.	O
327	\*	O
327	If	O
327	the	O
327	light	O
327	blinks	O
327	blue	O
327	slowly	O
327	,	O
327	then	O
327	you	O
327	did	O
327	n't	O
327	press	O
327	the	O
327	Bluetooth	O
327	button	O
327	long	O
327	enough	O
327	\*	O
327	Turn	O
327	on	O
327	Bluetooth	O
327	on	O
327	your	O
327	Android	O
327	\*	O
327	Scan	O
327	for	O
327	devices	O
327	on	O
327	your	O
327	Android	O
327	\*	O
327	On	O
327	your	O
327	Android	O
327	,	O
327	the	O
327	device	O
327	name	O
327	will	O
327	be	O
327	,	O
327	``	O
327	Creative	O
327	T12	O
327	Wireless	O
327	''	O
327	\*	O
327	Choose	O
327	``	O
327	Pair	O
327	with	O
327	this	O
327	device	O
327	''	O
327	on	O
327	your	O
327	Android	O
327	.	O
328	I	O
328	never	O
328	needed	O
328	a	O
328	password	O
328	.	O
329	\*	O
329	It	O
329	will	O
329	automatically	O
329	pair	O
329	,	O
329	and	O
329	now	O
329	you	O
329	can	O
329	play	O
329	music	O
329	.	O
330	This	O
330	product	B-aspect
330	is	O
330	amazing	O
330	!!!	O
331	The	O
331	sound	B-aspect
331	this	O
331	slim	O
331	design	B-aspect
331	puts	O
331	out	O
331	!!	O
332	I	O
332	could	O
332	n't	O
332	beleive	O
332	what	O
332	I	O
332	purchased	O
332	after	O
332	I	O
332	received	O
332	the	O
332	item	O
332	.	O
333	Very	O
333	cheap	O
333	quality	B-aspect
333	item	I-aspect
333	and	O
333	beside	O
333	that	O
333	one	O
333	of	O
333	the	O
333	speaker	B-aspect
333	was	O
333	bad	O
333	and	O
333	the	O
333	sound	B-aspect
333	out	O
333	of	O
333	it	O
333	was	O
333	like	O
333	you	O
333	are	O
333	whisling	O
333	.	O
334	Do	O
334	n't	O
334	purchase	O
334	it	O
334	.	O
335	THIS	O
335	PRODUCT	O
335	WAS	O
335	AS	O
335	ADVERTISED	O
335	AND	O
335	FULFILLED	O
335	MY	O
335	EXPECTATIONS	O
335	.	O
336	I	O
336	RECOMMEND	O
336	THIS	O
336	PRODUCT	O
336	AND	O
336	WOULD	O
336	BUY	O
336	IT	O
336	AGAIN	O
336	IF	O
336	NEEDED	O
336	.	O
337	AGAIN	O
337	THIS	O
337	PRODUCT	O
337	IS	O
337	RECOMMENDED	O
337	BY	O
337	THIS	O
337	REVIEWER	O
337	.	O
338	It	O
338	's	O
338	a	O
338	fun	O
338	little	O
338	gadget	O
338	,	O
338	do	O
338	n't	O
338	expect	O
338	high	O
338	definition	B-aspect
338	sound	I-aspect
338	.	O
339	I	O
339	had	O
339	read	O
339	about	O
339	the	O
339	soundbugs	O
339	on	O
339	various	O
339	websites	O
339	in	O
339	the	O
339	past	O
339	;	O
339	I	O
339	eventually	O
339	bought	O
339	it	O
339	out	O
339	of	O
339	curiosity	O
339	.	O
340	The	O
340	best	O
340	use	O
340	that	O
340	I	O
340	found	O
340	so	O
340	far	O
340	for	O
340	the	O
340	soundbug	O
340	,	O
340	is	O
340	putting	O
340	it	O
340	on	O
340	the	O
340	glass	O
340	of	O
340	the	O
340	sliding	O
340	balcony	O
340	door	O
340	to	O
340	listen	O
340	to	O
340	the	O
340	music	O
340	outside	O
340	,	O
340	while	O
340	keeping	O
340	the	O
340	door	O
340	shut	O
340	-LRB-	O
340	because	O
340	of	O
340	the	O
340	A\/C	O
340	,	O
340	for	O
340	example	O
340	-RRB-	O
340	.	O
341	Another	O
341	use	O
341	is	O
341	to	O
341	connect	O
341	it	O
341	to	O
341	a	O
341	portable	O
341	mp3	O
341	player	O
341	...	O
342	I	O
342	purchased	O
342	these	O
342	for	O
342	my	O
342	desk	O
342	at	O
342	work	O
342	.	O
343	They	O
343	sound	B-aspect
343	really	O
343	good	O
343	just	O
343	as	O
343	the	O
343	reviews	O
343	say	O
343	.	O
344	A	O
344	little	O
344	bit	O
344	of	O
344	control	O
344	over	O
344	the	O
344	mids	B-aspect
344	would	O
344	be	O
344	nice	O
344	but	O
344	the	O
344	bass	B-aspect
344	is	O
344	solid	O
344	for	O
344	the	O
344	size	O
344	.	O
345	They	O
345	are	O
345	n't	O
345	quite	O
345	as	O
345	loud	O
345	as	O
345	some	O
345	of	O
345	the	O
345	reviews	O
345	seem	O
345	to	O
345	imply	O
345	but	O
345	that	O
345	could	O
345	be	O
345	because	O
345	of	O
345	the	O
345	acoutics	O
345	of	O
345	the	O
345	area	O
345	they	O
345	are	O
345	in	O
345	.	O
346	The	O
346	switch	B-aspect
346	being	O
346	in	O
346	the	O
346	back	O
346	is	O
346	a	O
346	little	O
346	awkward	O
346	as	O
346	the	O
346	other	O
346	reviews	O
346	also	O
346	mention	O
346	and	O
346	the	O
346	``	O
346	pulse	O
346	''	O
346	is	O
346	n't	O
346	really	O
346	all	O
346	that	O
346	but	O
346	that	O
346	is	O
346	irrelevant	O
346	to	O
346	me	O
346	.	O
347	They	O
347	do	O
347	look	B-aspect
347	cool	O
347	in	O
347	the	O
347	dark	O
347	though	O
347	.	O
348	Overall	O
348	I	O
348	would	O
348	reccomend	O
348	these	O
348	to	O
348	someone	O
348	who	O
348	wants	O
348	a	O
348	set	O
348	of	O
348	small	O
348	but	O
348	effective	O
348	computer	B-aspect
348	speakers	I-aspect
348	at	O
348	a	O
348	reasonable	O
348	price	B-aspect
348	.	O
349	I	O
349	tried	O
349	these	O
349	speakers	B-aspect
349	and	O
349	found	O
349	them	O
349	to	O
349	preform	B-aspect
349	well	O
349	below	O
349	expectations	O
349	for	O
349	this	O
349	price	O
349	.	O
350	Bought	O
350	the	O
350	Klipsch	O
350	2.1	O
350	and	O
350	found	O
350	them	O
350	clearly	O
350	superior	O
350	to	O
350	these	O
350	.	O
351	If	O
351	you	O
351	are	O
351	concerned	O
351	about	O
351	looks	B-aspect
351	,	O
351	get	O
351	these	O
351	.	O
352	If	O
352	you	O
352	want	O
352	good	O
352	sound	B-aspect
352	,	O
352	STAY	O
352	AWAY	O
352	!!!	O
353	Best	O
353	HT	B-aspect
353	upgrade	I-aspect
353	I	O
353	've	O
353	made	O
353	in	O
353	over	O
353	2	O
353	years	O
353	.	O
354	I	O
354	am	O
354	a	O
354	cheapskate	O
354	when	O
354	it	O
354	comes	O
354	to	O
354	spending	O
354	.	O
355	I	O
355	always	O
355	obsess	O
355	about	O
355	researching	O
355	others	O
355	reviews	O
355	before	O
355	I	O
355	pull	O
355	the	O
355	trigger	O
355	,	O
355	especially	O
355	when	O
355	it	O
355	comes	O
355	to	O
355	electronics	O
355	or	O
355	books	O
355	.	O
356	I	O
356	will	O
356	have	O
356	to	O
356	wholeheartedly	O
356	agree	O
356	with	O
356	others	O
356	here	O
356	about	O
356	the	O
356	quality	B-aspect
356	of	O
356	this	O
356	speaker	O
356	.	O
357	Now	O
357	,	O
357	I	O
357	am	O
357	not	O
357	all	O
357	that	O
357	technical	O
357	when	O
357	it	O
357	comes	O
357	to	O
357	anything	O
357	,	O
357	I	O
357	have	O
357	just	O
357	learned	O
357	from	O
357	the	O
357	experience	O
357	-LRB-	O
357	and	O
357	skills	O
357	,	O
357	technical	O
357	know-how	O
357	,	O
357	etc.	O
357	-RRB-	O
357	of	O
357	others	O
357	,	O
357	but	O
357	my	O
357	ears	O
357	do	O
357	not	O
357	lie	O
357	.	O
358	I	O
358	recently	O
358	purchased	O
358	some	O
358	Sennheiser	O
358	headphones	O
358	,	O
358	which	O
358	have	O
358	done	O
358	wonders	O
358	for	O
358	audio	O
358	when	O
358	on	O
358	the	O
358	bus	O
358	to	O
358	and	O
358	from	O
358	work	O
358	.	O
359	Well	O
359	,	O
359	this	O
359	speaker	B-aspect
359	does	O
359	the	O
359	same	O
359	wonders	O
359	for	O
359	my	O
359	low-end	O
359	HT	O
359	setup	O
359	.	O
360	Dialogue	B-aspect
360	is	O
360	very	O
360	noticeably	O
360	clearer	O
360	.	O
361	Sound	B-aspect
361	effects	I-aspect
361	really	O
361	sound	O
361	more	O
361	authentic	O
361	.	O
362	While	O
362	watching	O
362	Good	O
362	Will	O
362	Hunting	O
362	yesterday	O
362	,	O
362	there	O
362	was	O
362	a	O
362	scene	O
362	where	O
362	whathisface	O
362	starts	O
362	up	O
362	his	O
362	birthday	O
362	gift	O
362	car	O
362	,	O
362	and	O
362	I	O
362	thought	O
362	,	O
362	yes	O
362	,	O
362	that	O
362	does	O
362	sound	O
362	like	O
362	a	O
362	car	O
362	just	O
362	started	O
362	in	O
362	my	O
362	family	O
362	room	O
362	!	O
363	I	O
363	also	O
363	noticed	O
363	that	O
363	in	O
363	general	O
363	volume	O
363	levels	O
363	can	O
363	be	O
363	much	O
363	lower	O
363	and	O
363	the	O
363	dialogue	O
363	will	O
363	still	O
363	be	O
363	understandable	O
363	,	O
363	even	O
363	when	O
363	I	O
363	had	O
363	a	O
363	room	O
363	air	O
363	conditioner	O
363	AND	O
363	another	O
363	fan	O
363	blowing	O
363	at	O
363	max	O
363	in	O
363	the	O
363	same	O
363	room	O
363	.	O
364	Well	O
364	,	O
364	stop	O
364	reading	O
364	my	O
364	review	O
364	and	O
364	pull	O
364	the	O
364	trigger	O
364	,	O
364	you	O
364	will	O
364	have	O
364	no	O
364	regrets	O
364	like	O
364	me	O
364	and	O
364	others	O
364	!	O
365	Well	O
365	,	O
365	except	O
365	for	O
365	the	O
365	fact	O
365	that	O
365	I	O
365	bus	O
365	to	O
365	work\/home	O
365	,	O
365	so	O
365	when	O
365	it	O
365	arrived	O
365	at	O
365	my	O
365	work	O
365	,	O
365	I	O
365	was	O
365	carrying	O
365	a	O
365	25	O
365	lb	O
365	.	O
366	The	O
366	box	O
366	was	O
366	the	O
366	size	O
366	of	O
366	a	O
366	large	O
366	boombox	O
366	,	O
366	and	O
366	I	O
366	would	O
366	occasionally	O
366	peer	O
366	about	O
366	me	O
366	on	O
366	the	O
366	way	O
366	home	O
366	,	O
366	partially	O
366	wondering	O
366	when	O
366	I	O
366	was	O
366	going	O
366	to	O
366	get	O
366	jacked	O
366	for	O
366	the	O
366	speaker	O
366	!	O
367	:	O
367	-RRB-	O
367	P.S.	O
367	BTW	O
367	,	O
367	the	O
367	robbery	O
367	never	O
367	occurred	O
367	,	O
367	I	O
367	got	O
367	home	O
367	safe	O
367	and	O
367	sound	O
367	...	O
368	The	O
368	first	O
368	set	O
368	I	O
368	received	O
368	had	O
368	a	O
368	loud	O
368	audible	O
368	tone	B-aspect
368	coming	O
368	from	O
368	the	O
368	speakers	B-aspect
368	and	O
368	had	O
368	to	O
368	be	O
368	returned	O
368	.	O
369	The	O
369	second	O
369	set	O
369	is	O
369	working	B-aspect
369	just	O
369	fine	O
369	.	O
370	You	O
370	can	O
370	fill	O
370	a	O
370	small	O
370	room	O
370	with	O
370	sound	B-aspect
370	pretty	O
370	good	O
370	,	O
370	but	O
370	do	O
370	n't	O
370	think	O
370	it	O
370	rivals	O
370	a	O
370	home	O
370	theater	O
370	system	O
370	.	O
371	Music	O
371	sounds	O
371	great	O
371	but	O
371	having	O
371	surround	B-aspect
371	sound	I-aspect
371	in	O
371	game	O
371	is	O
371	nice	O
371	and	O
371	a	O
371	big	O
371	difference	O
371	from	O
371	headphones	O
371	.	O
372	They	O
372	are	O
372	currently	O
372	marked	O
372	down	O
372	to	O
372	$	O
372	70	O
372	,	O
372	that	O
372	is	O
372	the	O
372	lowest	O
372	I	O
372	have	O
372	seen	O
372	them	O
372	and	O
372	definitely	O
372	worth	O
372	it	O
372	.	O
373	These	O
373	speakers	B-aspect
373	are	O
373	a	O
373	greatg	O
373	value	B-aspect
373	I	O
373	use	O
373	them	O
373	as	O
373	rear	O
373	speakers	B-aspect
373	with	O
373	polk	O
373	fronts	O
373	and	O
373	center	O
373	.	O
374	They	O
374	are	O
374	clears	O
374	and	O
374	perfect	O
374	to	O
374	be	O
374	used	B-aspect
374	along	O
374	with	O
374	a	O
374	sub	O
374	.	O
375	You	O
375	will	O
375	not	O
375	be	O
375	dissapointed	O
375	.	O
376	In	O
376	addition	O
376	the	O
376	price	B-aspect
376	point	I-aspect
376	is	O
376	spectacular	O
376	.	O
377	I	O
377	read	O
377	an	O
377	earlier	O
377	review	O
377	that	O
377	these	O
377	speakers	O
377	have	O
377	to	O
377	be	O
377	protected	O
377	from	O
377	weather	O
377	somewhat	O
377	when	O
377	used	O
377	outdoors	O
377	,	O
377	so	O
377	I	O
377	thought	O
377	they	O
377	'd	O
377	make	O
377	fine	O
377	speakers	O
377	for	O
377	the	O
377	bathroom	O
377	,	O
377	and	O
377	I	O
377	was	O
377	right	O
377	.	O
378	I	O
378	'm	O
378	to	O
378	lazy	O
378	to	O
378	register	O
378	so	O
378	I	O
378	used	O
378	the	O
378	kid	O
378	's	O
378	review	O
378	form	O
378	.	O
379	So	O
379	let	O
379	's	O
379	get	O
379	started	O
379	.	O
380	These	O
380	are	O
380	the	O
380	only	O
380	computer	B-aspect
380	speakers	I-aspect
380	I	O
380	've	O
380	ever	O
380	bought	O
380	so	O
380	I	O
380	have	O
380	no	O
380	comparison	O
380	to	O
380	anything	O
380	else	O
380	.	O
381	The	O
381	speakers	O
381	actually	O
381	sound	O
381	like	O
381	speakers	O
381	,	O
381	average	O
381	speakers	O
381	though	O
381	.	O
382	The	O
382	subwoofer	B-aspect
382	is	O
382	a	O
382	tad	O
382	boomy	O
382	and	O
382	s	O
382	l	O
382	o	O
382	w	O
382	and	O
382	it	O
382	still	O
382	sounds	O
382	unnatural	O
382	even	O
382	with	O
382	the	O
382	subwoofer	B-aspect
382	know	O
382	turned	O
382	ALL	O
382	THE	O
382	WAY	O
382	DOWN	O
382	,	O
382	but	O
382	it	O
382	's	O
382	all	O
382	right	O
382	because	O
382	these	O
382	are	O
382	computer	O
382	speakers	O
382	.	O
383	These	O
383	are	O
383	more	O
383	suitable	O
383	for	O
383	hip	O
383	hop	O
383	or	O
383	rock	O
383	,	O
383	the	O
383	dialogue	O
383	sounds	O
383	unnatural	O
383	and	O
383	piano	O
383	music	O
383	sounds	O
383	like	O
383	MIDI	O
383	-LRB-	O
383	lol	O
383	-RRB-	O
383	.	O
384	Some	O
384	may	O
384	not	O
384	like	O
384	the	O
384	horn	B-aspect
384	tweeters	I-aspect
384	,	O
384	as	O
384	they	O
384	tend	O
384	to	O
384	sound	O
384	too	O
384	hot	O
384	.	O
385	I	O
385	usually	O
385	avoid	O
385	horns	B-aspect
385	but	O
385	I	O
385	do	O
385	n't	O
385	hear	O
385	anything	O
385	overly	O
385	extreme	O
385	.	O
386	This	O
386	system	B-aspect
386	is	O
386	very	O
386	powerful	O
386	.	O
387	It	O
387	played	O
387	clean	O
387	up	O
387	to	O
387	the	O
387	highest	O
387	levels	O
387	-LRB-	O
387	except	O
387	for	O
387	the	O
387	subwoofer	O
387	which	O
387	had	O
387	port	O
387	noise	O
387	-RRB-	O
387	.	O
388	It	O
388	effortlessly	O
388	filled	O
388	by	O
388	medium-sized	O
388	room	O
388	with	O
388	sound	O
388	.	O
389	Do	O
389	n't	O
389	be	O
389	mislead	O
389	by	O
389	the	O
389	THX	O
389	logo	O
389	on	O
389	it	O
389	,	O
389	though	O
389	.	O
390	The	O
390	requirements	O
390	for	O
390	computer	O
390	speakers	O
390	are	O
390	n't	O
390	as	O
390	strict	O
390	as	O
390	the	O
390	ones	O
390	for	O
390	theater	O
390	equipment	O
390	.	O
391	In	O
391	other	O
391	words	O
391	,	O
391	you	O
391	're	O
391	not	O
391	going	O
391	to	O
391	watch	O
391	Star	O
391	Wars	O
391	on	O
391	this	O
391	thing	O
391	.	O
392	So	O
392	it	O
392	all	O
392	comes	O
392	together	O
392	.	O
393	This	O
393	is	O
393	a	O
393	great	O
393	3-piece	O
393	speaker	B-aspect
393	system	I-aspect
393	for	O
393	a	O
393	computer	O
393	,	O
393	and	O
393	it	O
393	's	O
393	worth	O
393	every	O
393	penny	O
393	.	O
394	Audiophiles	O
394	though	O
394	would	O
394	n't	O
394	bother	O
394	with	O
394	such	O
394	mediocre	O
394	equipment	O
394	-LRB-	O
394	so	O
394	bug	O
394	off	O
394	-RRB-	O
394	and	O
394	GO	O
394	LISTEN	O
394	TO	O
394	THEIR	O
394	MUSIC	O
394	SOMEWHERE	O
394	ELSE	O
394	.	O
395	I	O
395	broke	O
395	this	O
395	in	O
395	for	O
395	more	O
395	than	O
395	400	O
395	hours	O
395	,	O
395	not	O
395	continuously	O
395	or	O
395	course	O
395	.	O
396	This	O
396	is	O
396	the	O
396	best	O
396	sound	B-aspect
396	system	I-aspect
396	I	O
396	have	O
396	ever	O
396	heard	O
396	.	O
397	It	O
397	beats	O
397	my	O
397	Z	O
397	680	O
397	which	O
397	I	O
397	accidently	O
397	destroyed	O
397	by	O
397	a	O
397	water	O
397	spill	O
397	.	O
398	The	O
398	woofer	B-aspect
398	is	O
398	much	O
398	larger	O
398	.	O
399	When	O
399	I	O
399	saw	O
399	a	O
399	lot	O
399	of	O
399	plastic	O
399	where	O
399	there	O
399	was	O
399	metal	O
399	I	O
399	was	O
399	concerned	O
399	that	O
399	the	O
399	sound	B-aspect
399	would	O
399	not	O
399	be	O
399	as	O
399	good	O
399	.	O
400	But	O
400	it	O
400	is	O
400	better	O
400	.	O
401	I	O
401	would	O
401	recommend	O
401	this	O
401	to	O
401	anyone	O
401	looking	O
401	for	O
401	the	O
401	type	O
401	of	O
401	surround	O
401	sound	O
401	found	O
401	in	O
401	the	O
401	theaters	O
401	.	O
402	During	O
402	games	O
402	it	O
402	will	O
402	shake	O
402	your	O
402	seat	O
402	bottom	O
402	and	O
402	the	O
402	floor	O
402	and	O
402	maybe	O
402	even	O
402	the	O
402	neighbors	O
402	floor	O
402	if	O
402	they	O
402	live	O
402	too	O
402	close	O
402	.	O
403	If	O
403	I	O
403	were	O
403	to	O
403	rate	O
403	these	O
403	speakers	B-aspect
403	on	O
403	my	O
403	listening	O
403	needs	O
403	,	O
403	I	O
403	would	O
403	give	O
403	a	O
403	2.5	O
403	stars	O
403	,	O
403	but	O
403	I	O
403	'm	O
403	giving	O
403	4	O
403	because	O
403	I	O
403	think	O
403	they	O
403	do	O
403	the	O
403	job	O
403	that	O
403	most	O
403	people	O
403	want	O
403	them	O
403	for	O
403	.	O
404	What	O
404	I	O
404	do	O
404	n't	O
404	like	O
404	is	O
404	that	O
404	at	O
404	lower	O
404	volume	O
404	music	O
404	listening	O
404	,	O
404	tonal	B-aspect
404	qualities	I-aspect
404	are	O
404	very	O
404	poor	O
404	.	O
405	I	O
405	have	O
405	to	O
405	make	O
405	equalizer	O
405	adjustments	O
405	for	O
405	every	O
405	different	O
405	song	O
405	to	O
405	make	O
405	it	O
405	sound	O
405	right	O
405	.	O
406	There	O
406	are	O
406	limitations	O
406	to	O
406	what	O
406	you	O
406	can	O
406	do	O
406	with	O
406	frequency	O
406	adjustments	O
406	because	O
406	of	O
406	the	O
406	built-in	O
406	speaker	B-aspect
406	crossovers	I-aspect
406	.	O
407	You	O
407	can	O
407	not	O
407	get	O
407	decent	O
407	mid-range	B-aspect
407	or	O
407	bass	B-aspect
407	at	O
407	lower	O
407	levels	O
407	without	O
407	inaccurate	O
407	booming	O
407	from	O
407	the	O
407	sub	O
407	woofer	O
407	no	O
407	matter	O
407	how	O
407	you	O
407	tweak	O
407	the	O
407	levels	O
407	.	O
408	However	O
408	,	O
408	once	O
408	you	O
408	crank	O
408	the	O
408	volume	O
408	a	O
408	little	O
408	to	O
408	a	O
408	level	O
408	a	O
408	bit	O
408	too	O
408	distracting	O
408	for	O
408	the	O
408	work	O
408	I	O
408	like	O
408	to	O
408	get	O
408	done	O
408	with	O
408	some	O
408	background	O
408	music	O
408	,	O
408	viola	O
408	,	O
408	the	O
408	audio	O
408	is	O
408	great	O
408	-LRB-	O
408	well	O
408	,	O
408	this	O
408	is	O
408	relative	O
408	-	O
408	great	O
408	for	O
408	a	O
408	computer	B-aspect
408	speaker	I-aspect
408	-RRB-	O
408	.	O
409	Pros	O
409	:	O
409	-	O
409	Great	O
409	sound	B-aspect
409	for	O
409	a	O
409	$	O
409	100	O
409	speaker	O
409	at	O
409	mid	O
409	to	O
409	higher	O
409	levels	O
409	.	O
410	Definitely	O
410	more	O
410	capable	O
410	of	O
410	filling	O
410	the	O
410	room	O
410	with	O
410	sound	O
410	than	O
410	any	O
410	other	O
410	computer	B-aspect
410	speakers	I-aspect
410	I	O
410	've	O
410	owned	O
410	.	O
411	-	O
411	Input	B-aspect
411	and	O
411	headphone	B-aspect
411	on	O
411	right	O
411	jack	O
411	is	O
411	super	O
411	handy	O
411	.	O
412	-	O
412	Construction	O
412	:	O
412	all	O
412	components	B-aspect
412	are	O
412	pretty	O
412	rugged	O
412	and	O
412	seem	O
412	built	O
412	to	O
412	last	O
412	.	O
413	-	O
413	Power	B-aspect
413	,	O
413	volume	B-aspect
413	,	O
413	and	O
413	bass	B-aspect
413	controls	I-aspect
413	on	O
413	the	O
413	right	O
413	speaker	B-aspect
413	are	O
413	fairly	O
413	handy	O
413	.	O
414	-	O
414	If	O
414	you	O
414	want	O
414	loud	O
414	,	O
414	boomy	O
414	bass	B-aspect
414	,	O
414	this	O
414	does	O
414	the	O
414	job	O
414	very	O
414	well	O
414	for	O
414	a	O
414	computer	B-aspect
414	speaker	I-aspect
414	-LRB-	O
414	no	O
414	,	O
414	these	O
414	are	O
414	n't	O
414	going	O
414	to	O
414	hit	O
414	as	O
414	hard	O
414	as	O
414	larger	O
414	power-guzzling	O
414	woofers	O
414	,	O
414	but	O
414	they	O
414	perform	O
414	as	O
414	nice	O
414	as	O
414	or	O
414	better	O
414	than	O
414	many	O
414	home	O
414	theater	O
414	woofers	O
414	I	O
414	've	O
414	heard	O
414	-RRB-	O
414	.	O
415	Cons	O
415	:	O
415	-	O
415	I	O
415	think	O
415	the	O
415	satellites	B-aspect
415	look	O
415	ugly	O
415	.	O
416	The	O
416	metal	O
416	grills	O
416	remind	O
416	me	O
416	of	O
416	'80s	O
416	boom	O
416	boxes	O
416	.	O
417	Also	O
417	,	O
417	certifications	O
417	do	O
417	n't	O
417	impress	O
417	me	O
417	,	O
417	so	O
417	I	O
417	'd	O
417	really	O
417	rather	O
417	not	O
417	be	O
417	reminded	O
417	every	O
417	time	O
417	that	O
417	I	O
417	look	O
417	at	O
417	the	O
417	speaker	O
417	that	O
417	I	O
417	probably	O
417	paid	O
417	an	O
417	extra	O
417	%	O
417	15	O
417	just	O
417	for	O
417	Logitech	O
417	to	O
417	have	O
417	these	O
417	THX	O
417	certified	O
417	.	O
418	-	O
418	Ported	O
418	sub	B-aspect
418	woofer	I-aspect
418	not	O
418	appropriate	O
418	for	O
418	this	O
418	set	O
418	up	O
418	.	O
419	This	O
419	is	O
419	a	O
419	preference	O
419	,	O
419	but	O
419	since	O
419	these	O
419	speakers	B-aspect
419	are	O
419	more	O
419	than	O
419	capable	O
419	of	O
419	loud	O
419	levels	O
419	,	O
419	I	O
419	'd	O
419	be	O
419	willing	O
419	to	O
419	sacrifice	O
419	some	O
419	efficiency	O
419	to	O
419	have	O
419	an	O
419	enclosed	O
419	woofer	O
419	that	O
419	is	O
419	much	O
419	more	O
419	accurate	O
419	and	O
419	less	O
419	...	O
419	redolent	O
419	of	O
419	a	O
419	teenager	O
419	's	O
419	car	O
419	system	O
419	.	O
420	-	O
420	Games	O
420	and	O
420	video	O
420	can	O
420	sound	O
420	very	O
420	tinny	O
420	if	O
420	you	O
420	do	O
420	n't	O
420	do	O
420	some	O
420	adjustments	O
420	on	O
420	the	O
420	software	O
420	end	O
420	when	O
420	you	O
420	switch	O
420	from	O
420	music	O
420	.	O
421	While	O
421	these	O
421	speakers	B-aspect
421	are	O
421	capable	O
421	of	O
421	sounding	O
421	good	O
421	,	O
421	I	O
421	have	O
421	to	O
421	do	O
421	more	O
421	adjustments	B-aspect
421	every	O
421	time	O
421	I	O
421	change	O
421	media	O
421	type	O
421	to	O
421	keep	O
421	it	O
421	from	O
421	sounding	O
421	bad	O
421	.	O
422	-	O
422	Fixed	O
422	speaker	B-aspect
422	cable	I-aspect
422	--	O
422	why	O
422	do	O
422	this	O
422	?	O
423	To	O
423	increase	O
423	the	O
423	likelihood	O
423	that	O
423	we	O
423	have	O
423	to	O
423	buy	O
423	new	O
423	speakers	O
423	in	O
423	a	O
423	few	O
423	years	O
423	?	O
424	-	O
424	Sub	B-aspect
424	woofer	I-aspect
424	is	O
424	large	O
424	.	O
425	For	O
425	those	O
425	who	O
425	want	O
425	the	O
425	thump	O
425	that	O
425	this	O
425	is	O
425	capable	O
425	of	O
425	producing	O
425	-LRB-	O
425	very	O
425	good	O
425	for	O
425	a	O
425	computer	B-aspect
425	speaker	I-aspect
425	-RRB-	O
425	,	O
425	this	O
425	is	O
425	probably	O
425	necessary	O
425	.	O
426	I	O
426	just	O
426	do	O
426	n't	O
426	want	O
426	this	O
426	.	O
427	Conclusion	O
427	:	O
427	I	O
427	was	O
427	ready	O
427	to	O
427	pay	O
427	the	O
427	shipping	O
427	to	O
427	return	O
427	the	O
427	speakers	B-aspect
427	the	O
427	day	O
427	I	O
427	got	O
427	them	O
427	.	O
428	I	O
428	decided	O
428	to	O
428	give	O
428	them	O
428	a	O
428	chance	O
428	and	O
428	I	O
428	've	O
428	gotten	O
428	a	O
428	little	O
428	more	O
428	used	O
428	to	O
